Group,Year,Month,Day,Time,End Year,End Month,End Day,End Time,Display Date,Title,Detail,URL,Image URL,Image Credit,Type,Color
2015-2016,2015,11,13,,,,,,,フランス大会出場前,"インタビュー動画
<br>去年との言葉遣いの比較などあり
<br>グランプリファイナルに向けての意欲",https://shomaunobio.tumblr.com/post/173291323898,,,,black
2015-2016,2015,11,13,,2015,11,15,,,グランプリシリーズエリックボンパール杯,"ショート　89.56(1位)
<br>※13日にパリで発生した同時多発テロ事件の影響で、各フリー種目の演技は中止された。11月23日、国際スケート連盟よりショート種目の順位を最終結果として扱うことが正式発表された。",https://shomaunobio.tumblr.com/tagged/GPS2015Eric,https://78.media.tumblr.com/0d87e0392169df0f46c17570e436cf9c/tumblr_p76ccwIZeI1xq2gceo1_1280.jpg,,,
2015-2016,2015,12,10,,2015,12,12,,,グランプリシリーズファイナル【3位】,"(スペイン/バルセロナ)
<br>ショート　86.47(4位)
<br>フリー　190.32(4位)
<br>総合　276.79(3位)
<br>Ex : 「ベートーヴェン ヴァイオリン・ソナタ第9番」
<br>シニア1年目の選手がグランプリファイナルの表彰台にたどり着いたのは史上初",https://shomaunobio.tumblr.com/tagged/GPF2015,https://78.media.tumblr.com/bf333b76f0e2f9842e52b5436b413eaa/tumblr_p7c0deVbae1xq2gceo1_500.jpg,,,
2015-2016,2015,12,25,,2015,12,26,,,全日本選手権【2位】,"ショート　97.94(2位)
<br>フリー　169.21(3位)
<br>総合　267.15(2位)
<br>Ex : 「ベートーヴェン ヴァイオリン・ソナタ第9番」",https://shomaunobio.tumblr.com/tagged/JapanNationals2015,https://78.media.tumblr.com/64728ef5b27a56a6cdfa7305d35f5d3f/tumblr_p7p4c0sA491xq2gceo1_1280.jpg,,,
2015-2016,2016,2,19,,2016,2,21,,,四大陸選手権【4位】,"ショート　92.99(2位)
<br>フリー　176.82(5位)
<br>総合　269.81(4位)
<br>Ex :  「ベートーヴェン ヴァイオリン・ソナタ第9番」
<br>（刑事くん膝上待機室）
",https://shomaunobio.tumblr.com/tagged/Shoma4CC2016,https://78.media.tumblr.com/82896851b52fb91a8aaa354cdee847fd/tumblr_p7p30mq2631xq2gceo1_500.jpg,,,
2015-2016,2016,3,30,,2016,4,1,,,世界選手権【7位】,"ショート　90.74(4位)
<br>フリー　173.51(6位)
<br>総合　264.25(7位)
<br>「自分でしてきたことを否定してしまった」",https://shomaunobio.tumblr.com/tagged/WFSC2016,https://78.media.tumblr.com/dbc8ac692a2f21d9dcfcd45caa165bd5/tumblr_p7oh51OfLR1xq2gceo1_1280.jpg,,,
2015-2016,2016,4,22,,,,,,,世界史上初　4回転フリップ成功,"チームチャレンジカップにて
<br>「でもフリップを跳んでも、それほど達成感はなかったんです。だってもう何人もの選手が先に4回転ルッツを跳んでいたから。」
<br>「4回転の練習はおもしろい。でもフィギュアスケートってジャンプだけのスポーツでもない！僕的にはもっとジャンプ以外のところを見てほしいし、ジャンプ以外で競っていきたいんだけれど…。ほんとはこういうことを選手が口にするのは良くないってわかってます。でもフリーの4回転、3本くらいに規制してくれないかな？4回転3本なら僕もなんとか現状維持できる。規制でもしないと、種類も本数もどんどん進んでいっちゃいますよ！」",,,,,black
2015-2016,2016,4,22,,2016,4,24,,,チームチャレンジカップ,"ショート　105.74(1位)
<br>フリー　192.92(1位)
<br>この大会でSP、FPともに4回転フリップを史上初成功。「世界初になるなんて、知らないで跳んだ」",https://shomaunobio.tumblr.com/tagged/Shoma2016TCC,https://78.media.tumblr.com/9d8cf219fed71679edec5d381596786d/tumblr_p83p0lAsRc1xq2gceo1_1280.jpg,,,blue
2015-2016,2016,7,31,,,,,,,The Ice 2016,"アストル・ピアソラ「ブエノスアイレス午前零時」～　「ロコへのバラード 」
<br>高橋大輔との共演",https://www.youtube.com/watch?v=aWGqWzBesyM,,,,blue
2016-2017,2016,9,9,,2016,9,11,,,ロンバルディアトロフィー【優勝】,"ショート　86.68(1位)
<br>フリー　172.25(2位)
<br>総合　258.93(優勝)",https://shomaunobio.tumblr.com/tagged/Shoma2016LT,https://78.media.tumblr.com/61efe7a8aad0c943287c300bca7a13e2/tumblr_p7qub2JsMx1xq2gceo1_1280.jpg,,,
